"Countries, territories and areas","2022; Population using at least basic drinking-water services (%); Total","2022; Population using at least basic drinking-water services (%); Urban","2022; Population using at least basic drinking-water services (%); Rural","2022; Population using safely managed drinking-water services (%); Total","2022; Population using safely managed drinking-water services (%); Urban","2022; Population using safely managed drinking-water services (%); Rural","2021; Population using at least basic drinking-water services (%); Total","2021; Population using at least basic drinking-water services (%); Urban","2021; Population using at least basic drinking-water services (%); Rural","2021; Population using safely managed drinking-water services (%); Total","2021; Population using safely managed drinking-water services (%); Urban","2021; Population using safely managed drinking-water services (%); Rural","2020; Population using at least basic drinking-water services (%); Total","2020; Population using at least basic drinking-water services (%); Urban","2020; Population using at least basic drinking-water services (%); Rural","2020; Population using safely managed drinking-water services (%); Total","2020; Population using safely managed drinking-water services (%); Urban","2020; Population using safely managed drinking-water services (%); Rural","2019; Population using at least basic drinking-water services (%); Total","2019; Population using at least basic drinking-water services (%); Urban","2019; Population using at least basic drinking-water services (%); Rural","2019; Population using safely managed drinking-water services (%); Total","2019; Population using safely managed drinking-water services (%); Urban","2019; Population using safely managed drinking-water services (%); Rural","2018; Population using at least basic drinking-water services (%); Total","2018; Population using at least basic drinking-water services (%); Urban","2018; Population using at least basic drinking-water services (%); Rural","2018; Population using safely managed drinking-water services (%); Total","2018; Population using safely managed drinking-water services (%); Urban","2018; Population using safely managed drinking-water services (%); Rural","2017; Population using at least basic drinking-water services (%); Total","2017; Population using at least basic drinking-water services (%); Urban","2017; Population using at least basic drinking-water services (%); Rural","2017; Population using safely managed drinking-water services (%); Total","2017; Population using safely managed drinking-water services (%); Urban","2017; Population using safely managed drinking-water services (%); Rural","2016; Population using at least basic drinking-water services (%); Total","2016; Population using at least basic drinking-water services (%); Urban","2016; Population using at least basic drinking-water services (%); Rural","2016; Population using safely managed drinking-water services (%); Total","2016; Population using safely managed drinking-water services (%); Urban","2016; Population using safely managed drinking-water services (%); Rural","2015; Population using at least basic drinking-water services (%); Total","2015; Population using at least basic drinking-water services (%); Urban","2015; Population using at least basic drinking-water services (%); Rural","2015; Population using safely managed drinking-water services (%); Total","2015; Population using safely managed drinking-water services (%); Urban","2015; Population using safely managed drinking-water services (%); Rural","2014; Population using at least basic drinking-water services (%); Total","2014; Population using at least basic drinking-water services (%); Urban","2014; Population using at least basic drinking-water services (%); Rural","2014; Population using safely managed drinking-water services (%); Total","2014; Population using safely managed drinking-water services (%); Urban","2014; Population using safely managed drinking-water services (%); Rural","2013; Population using at least basic drinking-water services (%); Total","2013; Population using at least basic drinking-water services (%); Urban","2013; Population using at least basic drinking-water services (%); Rural","2013; Population using safely managed drinking-water services (%); Total","2013; Population using safely managed drinking-water services (%); Urban","2013; Population using safely managed drinking-water services (%); Rural","2012; Population using at least basic drinking-water services (%); Total","2012; Population using at least basic drinking-water services (%); Urban","2012; Population using at least basic drinking-water services (%); Rural","2012; Population using safely managed drinking-water services (%); Total","2012; Population using safely managed drinking-water services (%); Urban","2012; Population using safely managed drinking-water services (%); Rural","2011; Population using at least basic drinking-water services (%); Total","2011; Population using at least basic drinking-water services (%); Urban","2011; Population using at least basic drinking-water services (%); Rural","2011; Population using safely managed drinking-water services (%); Total","2011; Population using safely managed drinking-water services (%); Urban","2011; Population using safely managed drinking-water services (%); Rural","2010; Population using at least basic drinking-water services (%); Total","2010; Population using at least basic drinking-water services (%); Urban","2010; Population using at least basic drinking-water services (%); Rural","2010; Population using safely managed drinking-water services (%); Total","2010; Population using safely managed drinking-water services (%); Urban","2010; Population using safely managed drinking-water services (%); Rural","2009; Population using at least basic drinking-water services (%); Total","2009; Population using at least basic drinking-water services (%); Urban","2009; Population using at least basic drinking-water services (%); Rural","2009; Population using safely managed drinking-water services (%); Total","2009; Population using safely managed drinking-water services (%); Urban","2009; Population using safely managed drinking-water services (%); Rural","2008; Population using at least basic drinking-water services (%); Total","2008; Population using at least basic drinking-water services (%); Urban","2008; Population using at least basic drinking-water services (%); Rural","2008; Population using safely managed drinking-water services (%); Total","2008; Population using safely managed drinking-water services (%); Urban","2008; Population using safely managed drinking-water services (%); Rural","2007; Population using at least basic drinking-water services (%); Total","2007; Population using at least basic drinking-water services (%); Urban","2007; Population using at least basic drinking-water services (%); Rural","2007; Population using safely managed drinking-water services (%); Total","2007; Population using safely managed drinking-water services (%); Urban","2007; Population using safely managed drinking-water services (%); Rural","2006; Population using at least basic drinking-water services (%); Total","2006; Population using at least basic drinking-water services (%); Urban","2006; Population using at least basic drinking-water services (%); Rural","2006; Population using safely managed drinking-water services (%); Total","2006; Population using safely managed drinking-water services (%); Urban","2006; Population using safely managed drinking-water services (%); Rural","2005; Population using at least basic drinking-water services (%); Total","2005; Population using at least basic drinking-water services (%); Urban","2005; Population using at least basic drinking-water services (%); Rural","2005; Population using safely managed drinking-water services (%); Total","2005; Population using safely managed drinking-water services (%); Urban","2005; Population using safely managed drinking-water services (%); Rural","2004; Population using at least basic drinking-water services (%); Total","2004; Population using at least basic drinking-water services (%); Urban","2004; Population using at least basic drinking-water services (%); Rural","2004; Population using safely managed drinking-water services (%); Total","2004; Population using safely managed drinking-water services (%); Urban","2004; Population using safely managed drinking-water services (%); Rural","2003; Population using at least basic drinking-water services (%); Total","2003; Population using at least basic drinking-water services (%); Urban","2003; Population using at least basic drinking-water services (%); Rural","2003; Population using safely managed drinking-water services (%); Total","2003; Population using safely managed drinking-water services (%); Urban","2003; Population using safely managed drinking-water services (%); Rural","2002; Population using at least basic drinking-water services (%); Total","2002; Population using at least basic drinking-water services (%); Urban","2002; Population using at least basic drinking-water services (%); Rural","2002; Population using safely managed drinking-water services (%); Total","2002; Population using safely managed drinking-water services (%); Urban","2002; Population using safely managed drinking-water services (%); Rural","2001; Population using at least basic drinking-water services (%); Total","2001; Population using at least basic drinking-water services (%); Urban","2001; Population using at least basic drinking-water services (%); Rural","2001; Population using safely managed drinking-water services (%); Total","2001; Population using safely managed drinking-water services (%); Urban","2001; Population using safely managed drinking-water services (%); Rural","2000; Population using at least basic drinking-water services (%); Total","2000; Population using at least basic drinking-water services (%); Urban","2000; Population using at least basic drinking-water services (%); Rural","2000; Population using safely managed drinking-water services (%); Total","2000; Population using safely managed drinking-water services (%); Urban","2000; Population using safely managed drinking-water services (%); Rural"
"Iceland","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","99","","","100","100","100","99","","","100","100","100","98","","","100","100","100","98","","","100","100","100","97","","","100","100","100","97","","","100","100","100","96","","","100","100","100","96","","","100","100","100","95","","","100","100","100","94","","","100","100","100","94","","","100","100","100","93","","","100","100","100","93","","","100","100","100","92","","","100","100","100","92","","","100","100","100","91","","","100","100","100","91","","","100","100","100","90","",""
"India","93","96","92","","","66","93","96","91","","","64","92","95","90","","","62","92","95","90","","","60","91","95","89","","","58","90","95","88","","","56","90","95","87","","","54","89","95","87","","","53","89","94","86","","","51","88","94","85","","","49","87","94","84","","","47","87","94","84","","","46","86","94","83","","","44","86","93","82","","","42","85","93","81","","","40","84","93","81","","","39","84","93","80","","","37","83","93","79","","","36","82","93","78","","","34","82","92","78","","","32","81","92","77","","","31","80","92","76","","","29","80","92","75","","","28"
"Indonesia","94","98","88","30","35","24","93","98","87","30","34","24","93","98","86","30","34","24","92","97","85","29","34","23","91","97","84","29","34","23","90","96","83","29","34","23","89","96","82","29","34","23","89","95","81","28","34","22","88","95","80","28","33","22","87","95","79","28","33","22","86","94","78","27","33","21","85","94","77","27","33","21","85","93","76","27","33","21","84","93","75","26","33","20","83","92","74","26","33","20","82","92","73","26","32","20","81","92","72","26","32","20","80","91","71","25","32","19","79","91","70","25","32","19","78","90","68","25","32","19","77","90","67","24","32","18","76","90","66","24","32","18","75","89","65","24","31","18"
"Iran (Islamic Republic of)","98","99","94","94","96","88","98","99","94","94","96","87","97","99","94","94","96","87","97","99","93","94","96","87","97","99","93","94","96","86","97","99","93","94","96","86","97","99","92","93","96","86","97","98","92","93","96","86","97","98","92","93","96","85","96","98","91","93","96","85","96","98","91","93","96","85","96","98","91","93","96","84","96","98","90","92","96","84","96","98","90","92","96","84","96","98","90","92","96","83","96","98","89","92","96","83","95","98","89","92","96","83","95","98","89","91","96","83","95","98","89","91","96","82","95","98","88","91","96","82","95","98","88","91","96","82","94","98","88","91","96","81","94","98","87","90","96","81"
"Iraq","98","100","95","60","65","48","98","100","95","60","65","48","98","100","95","60","65","48","98","100","93","59","65","47","97","99","91","59","64","46","96","99","89","58","64","45","95","99","87","58","64","44","94","98","85","57","64","43","93","98","83","57","63","42","92","98","81","56","63","41","92","97","79","56","63","40","91","97","76","55","63","39","90","97","74","55","63","38","89","96","72","54","62","37","88","96","70","54","62","36","87","96","68","54","62","35","86","95","66","53","62","34","85","95","64","53","62","33","84","95","62","52","61","32","84","94","60","52","61","31","83","94","58","51","61","30","82","94","56","51","61","29","81","93","54","50","61","28"
"Ireland","96","95","97","96","","","96","95","97","96","","","96","95","97","96","","","96","95","97","96","","","96","95","97","96","","","96","95","97","95","","","96","96","97","95","","","96","96","97","95","","","96","96","97","95","","","96","96","97","95","","","96","96","97","95","","","96","96","97","95","","","97","96","97","92","","","97","96","97","88","","","97","96","97","83","","","97","96","97","79","","","97","97","97","74","","","97","97","97","70","","","97","97","97","65","","","97","97","97","65","","","97","97","97","65","","","97","97","97","65","","","97","97","97","64","",""
"Israel","100","100","100","99","99","99","100","100","100","99","99","99","100","100","100","99","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"Italy","100","","","93","","","100","","","93","","","100","","","93","","","100","","","93","","","100","","","93","","","100","","","94","","","100","","","94","","","100","","","94","","","100","","","95","","","100","","","95","","","100","","","95","","","100","","","95","","","100","","","95","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","95","","","100","","","95","","","100","","","95","","","100","","","95","",""
"Jamaica","91","95","85","","","","91","95","85","","","","91","95","85","","","","91","95","85","","","","91","95","85","","","","91","95","85","","","","91","95","85","","","","90","95","85","","","","90","95","84","","","","90","95","84","","","","90","96","85","","","","91","96","85","","","","91","96","86","","","","92","96","86","","","","92","97","86","","","","92","97","87","","","","93","97","87","","","","93","98","88","","","","93","98","88","","","","94","98","89","","","","93","98","89","","","","93","98","88","","","","93","98","88","","",""
"Japan","99","","","99","","","99","","","99","","","99","","","99","","","99","","","99","","","99","","","99","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","",""
"Jordan","99","99","97","86","","","99","99","97","86","","","99","99","97","86","","","99","99","97","84","","","99","99","97","81","","","99","99","97","79","","","99","99","97","77","","","99","99","97","75","","","99","99","97","73","","","99","99","97","70","","","99","99","97","68","","","99","99","97","66","","","99","99","97","64","","","99","99","97","62","","","99","99","97","60","","","99","99","97","58","","","99","99","97","56","","","99","99","97","53","","","99","99","97","54","","","99","99","97","54","","","99","99","97","53","","","99","99","97","53","","","99","99","97","53","",""
"Kazakhstan","","98","","","","","95","98","92","89","","","95","98","92","89","","","95","98","92","89","","","95","98","92","89","","","95","98","92","89","","","95","98","91","88","","","95","98","91","86","","","95","98","90","84","","","95","98","90","83","","","94","98","89","81","","","94","98","88","80","","","94","98","88","78","","","93","98","87","76","","","93","98","87","75","","","93","98","86","73","","","92","98","85","71","","","92","97","85","70","","","92","97","84","68","","","91","97","84","67","","","91","97","83","65","","","91","97","82","63","","","90","97","82","63","",""
"Kenya","63","86","53","","","","62","86","53","","","","62","86","52","","","","61","87","51","","","","60","87","50","","","","60","87","50","","","","59","87","49","","","","58","87","48","","","","57","87","48","","","","57","87","47","","","","56","87","46","","","","55","87","45","","","","55","87","45","","","","54","87","44","","","","53","87","43","","","","53","87","43","","","","52","87","42","","","","51","87","41","","","","50","88","40","","","","50","88","40","","","","49","88","39","","","","48","88","38","","","","48","88","38","","",""
"Kiribati","76","88","60","14","20","7","75","87","59","14","20","6","74","87","59","14","20","6","74","87","58","14","20","6","73","86","58","14","20","6","73","86","57","13","20","6","72","86","57","13","19","6","71","86","56","13","19","6","71","85","56","13","19","6","70","85","55","12","19","6","69","85","55","12","19","6","69","84","54","12","19","6","68","84","54","12","18","6","68","84","53","12","18","6","67","83","53","11","18","6","66","82","53","11","18","6","65","82","52","11","18","6","64","81","51","11","18","6","64","80","51","11","17","5","63","79","50","11","17","5","62","78","50","10","17","5","62","78","49","10","17","5","61","77","49","10","17","5"
"Kuwait","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100",""
"Kyrgyzstan","91","99","86","76","92","67","91","99","86","76","92","67","91","99","86","76","92","67","90","98","85","74","91","64","89","98","84","72","91","62","89","98","84","71","91","59","89","98","83","69","91","56","88","98","82","67","91","54","87","98","82","65","90","51","87","98","81","63","90","49","86","97","80","62","90","46","86","97","80","60","89","44","85","97","79","58","88","41","85","97","78","56","87","39","84","96","78","54","85","37","84","96","77","52","84","34","83","96","76","50","83","32","83","96","76","48","82","30","82","95","75","47","81","28","81","95","74","46","81","27","81","95","73","46","81","27","80","95","72","46","81","27","80","95","72","46","81","27"
"Lao People's Democratic Republic","85","97","78","18","27","12","85","97","78","18","27","12","85","97","78","18","27","12","85","97","78","18","27","12","83","96","76","17","27","12","81","95","74","17","26","12","80","94","72","16","26","11","77","92","70","16","26","11","76","91","68","15","26","11","74","90","66","15","25","10","72","89","64","15","25","10","70","88","62","14","25","10","68","87","60","14","24","9","66","86","58","13","24","9","64","85","55","13","24","8","62","84","53","12","23","8","60","83","51","12","23","8","58","82","49","12","23","7","56","81","47","11","23","7","53","80","44","11","22","7","51","79","42","9","22","4","49","78","40","7","22","2","46","77","38","5","21","0"
"Latvia","99","99","99","97","","","99","99","99","97","","","99","99","99","97","","","99","99","98","96","","","99","99","98","96","","","99","99","98","96","","","99","99","98","95","","","99","99","98","95","","","98","99","98","95","","","98","99","98","95","","","98","99","97","94","","","98","99","97","94","","","98","99","97","94","","","98","99","97","93","","","98","99","97","93","","","98","99","97","93","","","98","99","97","93","","","98","99","96","93","","","98","99","96","92","","","98","99","96","92","","","98","99","96","92","","","98","99","96","92","","","98","99","96","92","",""
"Lebanon","93","","","48","","","93","","","48","","","93","","","48","","","93","","","48","","","92","","","48","","","92","","","47","","","91","","","47","","","91","","","47","","","91","","","47","","","90","","","46","","","90","","","46","","","89","","","46","","","89","","","46","","","88","","","46","","","88","","","45","","","87","","","45","","","87","","","45","","","87","","","45","","","86","","","44","","","86","","","44","","","85","","","44","","","85","","","44","","","84","","","43","",""
"Lesotho","74","93","66","28","73","9","74","93","66","28","72","9","73","93","65","28","72","9","73","92","65","27","71","9","72","91","65","26","70","8","72","91","65","25","69","8","72","90","65","24","67","7","71","90","65","23","66","7","71","89","64","22","65","7","71","88","64","21","64","6","70","88","64","20","63","6","70","87","64","19","61","5","69","87","64","18","59","5","69","86","63","17","57","5","69","86","63","16","55","4","68","85","63","15","54","4","68","84","63","14","52","3","67","84","63","13","50","3","67","83","63","12","48","3","67","83","62","12","46","2","66","82","62","11","44","2","66","82","62","10","43","1","66","81","62","9","41","1"
"Liberia","76","85","65","","","","75","84","65","","","","75","84","64","","","","74","84","64","","","","74","84","63","","","","73","84","62","","","","73","83","62","","","","72","83","61","","","","72","83","61","","","","71","83","60","","","","71","82","59","","","","70","82","59","","","","69","82","58","","","","69","82","57","","","","68","81","56","","","","68","81","56","","","","67","81","55","","","","66","81","54","","","","66","80","53","","","","65","80","52","","","","64","79","51","","","","63","79","50","","","","62","78","49","","",""
"Libya","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","99","","","","","","98","","","","","","97","","","","","","96","","","","","","96","","","","","","95","","","","","","94","","","","","","93","","","","","","92","","","","","","91","","","","","","90","","","","","","89","","","","","","89","","","","","","88","","","","","","87","","","","","","86","","","","","","85","","","","","","84","","","","",""
"Lithuania","98","100","94","95","99","","98","100","94","95","99","","98","100","94","95","99","","98","100","94","95","99","","98","100","94","95","99","","98","100","93","94","99","","97","100","92","94","99","","97","99","91","92","99","","96","99","90","90","99","","96","99","89","88","98","","95","99","88","86","98","","95","99","87","84","97","","94","99","86","82","97","","94","98","85","81","96","","93","98","84","79","96","","93","98","83","77","96","","92","98","82","75","95","","92","98","81","73","95","","91","97","79","71","94","","91","97","78","69","94","","91","97","77","69","93","","90","97","76","69","93","","90","97","75","68","92",""
"Luxembourg","100","100","99","100","100","97","100","100","99","100","100","97","100","100","99","100","100","97","100","100","99","100","100","97","100","100","99","100","100","97","100","100","99","100","100","97","100","100","99","100","100","98","100","100","99","100","100","98","100","100","99","100","100","99","100","100","100","100","100","99","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"Madagascar","53","80","36","22","41","10","53","79","35","21","40","9","52","79","35","21","39","9","51","79","34","20","38","9","50","78","34","19","37","9","50","78","33","19","36","9","49","78","33","18","35","9","48","77","32","17","34","9","47","77","32","17","33","8","47","76","31","16","31","8","46","76","31","15","30","8","45","76","30","14","29","7","44","75","30","14","28","7","43","75","29","13","27","6","43","75","28","12","26","6","42","74","28","11","25","5","41","74","27","11","25","5","40","73","27","10","24","4","39","73","26","9","23","4","39","73","26","9","22","4","38","72","25","8","21","3","38","72","25","7","20","3","37","71","24","7","19","2"
"Malawi","72","86","69","18","52","10","71","86","68","17","52","10","70","86","67","16","51","9","69","86","66","16","50","9","69","86","65","15","49","8","68","86","64","15","49","8","67","86","63","14","48","7","66","86","62","14","47","7","65","86","61","13","47","7","65","86","61","13","46","6","64","86","60","12","45","6","63","86","59","12","44","5","62","86","58","11","44","5","61","86","57","11","43","5","60","86","56","10","42","4","60","86","55","10","42","4","59","86","54","9","41","4","58","86","53","9","40","3","57","86","52","8","39","3","56","86","51","8","39","3","56","86","50","8","38","2","55","86","49","7","37","2","54","86","48","7","37","2"
"Malaysia","97","99","90","94","","","97","99","90","94","","","97","99","90","94","","","97","99","90","94","","","97","99","90","94","","","97","99","91","94","","","97","99","91","94","","","97","99","91","94","","","97","99","91","94","","","97","99","91","93","","","97","99","91","93","","","97","99","91","93","","","97","99","92","93","","","97","99","92","93","","","97","99","92","93","","","97","99","92","93","","","97","99","92","93","","","97","99","92","93","","","97","99","93","93","","","97","99","93","93","","","97","99","93","93","","","97","99","93","93","","","97","99","93","93","",""
"Maldives","100","99","100","","","","100","99","100","","","","100","99","100","","","","100","99","100","","","","99","99","100","","","","99","99","100","","","","99","99","99","","","","99","99","99","","","","99","99","98","","","","98","99","98","","","","98","99","98","","","","98","98","97","","","","97","98","97","","","","97","98","96","","","","97","98","96","","","","96","98","95","","","","96","98","95","","","","96","98","94","","","","95","98","94","","","","95","98","94","","","","95","98","93","","","","94","98","93","","","","94","98","92","","",""
"Mali","84","95","74","","","","82","94","73","","","","81","93","71","","","","79","92","69","","","","78","92","68","","","","76","91","66","","","","75","90","64","","","","73","89","63","","","","72","88","61","","","","70","88","59","","","","69","87","58","","","","67","86","56","","","","66","85","55","","","","64","84","53","","","","62","84","51","","","","61","83","50","","","","59","82","48","","","","58","81","47","","","","56","80","45","","","","55","80","44","","","","53","79","42","","","","51","78","40","","","","50","77","39","","",""
"Malta","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","",""
"Marshall Islands","85","84","87","","","","85","85","88","","","","85","85","88","","","","86","85","89","","","","86","85","89","","","","86","85","90","","","","86","85","91","","","","87","85","91","","","","87","85","92","","","","87","85","92","","","","87","86","93","","","","88","86","93","","","","88","86","94","","","","88","86","94","","","","88","86","95","","","","88","86","95","","","","89","86","95","","","","89","86","95","","","","89","86","95","","","","89","86","95","","","","89","86","95","","","","89","86","95","","","","","","95","","",""
"Mauritania","78","95","56","","","","76","93","54","","","","74","92","52","","","","73","91","51","","","","71","89","49","","","","69","88","48","","","","67","87","46","","","","66","85","45","","","","64","84","43","","","","62","83","42","","","","60","81","41","","","","59","80","39","","","","57","79","38","","","","55","78","37","","","","54","76","35","","","","52","75","34","","","","50","74","33","","","","49","73","31","","","","47","71","30","","","","46","70","29","","","","44","69","28","","","","42","68","27","","","","42","68","26","","",""
"Mauritius","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","99","","","","100","100","99","","","","100","100","99","","","","100","100","99","","","","100","100","99","","","","99","100","99","","","","99","100","99","","","","99","100","99","","","","99","100","99","","","","99","100","99","","","","99","100","99","","",""
"Mexico","100","100","98","43","","","100","100","98","43","","","99","100","97","43","","","99","100","96","43","","","99","100","95","43","","","98","99","94","42","","","98","99","93","42","","","98","99","92","42","","","97","99","92","42","","","97","99","91","42","","","97","98","90","42","","","96","98","89","42","","","96","98","88","41","","","95","98","87","41","","","95","98","86","41","","","94","97","85","41","","","94","97","84","41","","","93","97","83","40","","","93","97","81","40","","","92","96","80","40","","","92","96","79","40","","","91","96","77","40","","","91","96","76","40","",""
"Micronesia (Federated States of)","","","","","","","","","","","","","90","","","","","","90","","","","","","90","","","","","","90","","","","","","90","","","","","","90","","","","","","90","","","","","","90","","","","","","90","","","","","","90","","","","","","90","","","","","","91","","","","","","91","","","","","","91","","","","","","91","","","","","","91","","","","","","91","","","","","","91","","","","","","91","","","","","","91","","","","","","91","","","","",""
"Monaco","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100",""
"Mongolia","84","94","60","39","51","13","83","94","58","38","50","12","82","94","57","37","49","11","81","93","55","36","48","11","81","93","54","36","47","10","80","93","53","35","47","9","79","93","51","34","46","9","79","92","50","33","45","8","78","92","48","32","44","7","77","92","47","31","43","7","77","91","45","30","42","6","76","91","44","30","41","6","75","91","43","29","40","5","74","91","41","28","39","5","73","90","40","26","38","4","72","90","38","25","37","4","70","90","37","24","36","3","69","89","35","23","35","3","68","89","34","22","35","3","67","89","33","21","34","2","65","89","31","20","33","2","64","88","30","19","32","1","62","88","28","18","31","1"
"Montenegro","99","99","98","85","87","","99","99","98","85","87","","99","99","98","85","87","","99","99","98","85","87","","99","99","98","85","87","","98","99","96","85","87","","98","98","96","85","87","","97","98","96","85","87","","97","98","96","85","87","","97","98","95","85","87","","97","97","95","84","87","","96","97","95","84","87","","96","97","95","84","87","","96","97","95","84","87","","96","96","94","84","87","","95","96","94","84","87","","95","96","94","84","87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Morocco","87","99","66","75","90","47","87","99","66","75","90","47","86","99","64","74","90","46","85","98","62","74","90","46","84","98","60","73","90","45","82","96","59","72","90","42","81","96","57","70","89","39","80","96","55","68","89","36","79","96","54","66","87","33","78","96","52","63","85","30","77","95","50","59","82","27","76","95","49","56","79","24","75","95","47","54","77","21","74","95","46","51","74","19","73","95","44","48","71","16","72","94","43","45","69","14","71","94","41","44","69","14","70","94","40","44","69","13","69","94","38","43","68","13","68","94","37","43","68","12","67","93","35","42","68","12","66","93","34","42","68","12","65","93","33","42","68","11"
"Mozambique","63","87","48","","","","61","86","47","","","","60","85","45","","","","58","84","42","","","","55","83","40","","","","53","81","38","","","","51","80","36","","","","49","79","34","","","","47","77","31","","","","45","76","29","","","","43","75","27","","","","41","73","25","","","","39","72","24","","","","37","71","22","","","","35","70","20","","","","33","68","18","","","","32","67","16","","","","30","66","15","","","","28","65","13","","","","27","64","11","","","","25","62","10","","","","24","61","8","","","","23","61","7","","",""
"Myanmar","82","94","77","57","72","50","82","94","77","57","72","50","81","93","75","57","72","50","79","92","73","56","72","49","77","91","71","54","71","47","75","90","69","53","71","45","74","88","67","51","71","43","72","87","65","50","70","41","70","86","63","49","70","40","68","85","61","47","70","38","67","83","60","46","69","36","65","82","58","45","69","35","63","81","56","43","68","33","62","80","54","41","66","32","60","79","53","40","64","30","58","78","51","38","63","28","57","76","49","37","61","27","55","75","47","35","59","26","54","74","46","33","58","24","52","73","44","32","56","23","51","72","43","30","54","21","49","71","41","29","53","20","48","70","40","28","51","19"
"Namibia","86","96","74","","","","86","96","74","","","","85","96","73","","","","85","96","73","","","","84","96","73","","","","84","96","72","","","","84","96","72","","","","83","97","71","","","","83","97","71","","","","82","97","71","","","","82","97","70","","","","81","97","70","","","","81","97","69","","","","80","97","69","","","","80","97","69","","","","79","97","68","","","","79","97","68","","","","78","98","67","","","","78","98","67","","","","77","98","67","","","","77","98","66","","","","76","98","66","","","","76","98","65","","",""
"Nauru","","","","","","","","","","","","","","","","","","","97","97","","","","","97","97","","","","","97","97","","","","","97","97","","","","","97","97","","","","","97","97","","","","","97","97","","","","","97","97","","","","","97","97","","","","","97","97","","","","","97","97","","","","","98","98","","","","","98","98","","","","","98","98","","","","","98","98","","","","","98","98","","","","","98","98","","","","","98","98","","","","","98","98","","","","","98","98","","","",""
"Nepal","91","90","92","16","23","14","91","90","92","16","23","14","91","90","91","18","25","16","90","90","90","19","26","18","90","90","90","21","28","19","89","90","89","22","30","21","89","91","88","24","31","22","88","91","88","25","33","24","88","91","87","27","35","25","87","91","86","28","36","27","87","91","86","30","38","28","86","91","85","30","38","28","86","91","84","29","38","28","85","91","84","29","38","27","84","91","83","29","38","27","84","92","82","29","38","27","83","92","82","28","38","27","83","92","81","28","38","26","82","92","80","28","38","26","82","92","80","28","38","26","81","92","79","27","38","26","80","92","78","27","38","25","80","92","78","27","38","25"
"Netherlands (Kingdom of the)","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","",""
